Datetime_hour,step,A/C Set Temperature__A-25,A/C Mode__A-25,A/C Fan Speed__A-25,A/C ON/OFF__A-25,A/C Set Temperature__A-26,A/C Mode__A-26,A/C Fan Speed__A-26,A/C ON/OFF__A-26,A/C Set Temperature__D-1南1,A/C Mode__D-1南1,A/C Fan Speed__D-1南1,A/C ON/OFF__D-1南1,A/C Set Temperature__D-2北1,A/C Mode__D-2北1,A/C Fan Speed__D-2北1,A/C ON/OFF__D-2北1,A/C Set Temperature__D-3南2,A/C Mode__D-3南2,A/C Fan Speed__D-3南2,A/C ON/OFF__D-3南2,A/C Set Temperature__D-4北2,A/C Mode__D-4北2,A/C Fan Speed__D-4北2,A/C ON/OFF__D-4北2,A/C Set Temperature__D-5南1,A/C Mode__D-5南1,A/C Fan Speed__D-5南1,A/C ON/OFF__D-5南1,A/C Set Temperature__D-6北1,A/C Mode__D-6北1,A/C Fan Speed__D-6北1,A/C ON/OFF__D-6北1,A/C Set Temperature__D-7南2,A/C Mode__D-7南2,A/C Fan Speed__D-7南2,A/C ON/OFF__D-7南2,A/C Set Temperature__D-8北2,A/C Mode__D-8北2,A/C Fan Speed__D-8北2,A/C ON/OFF__D-8北2,A/C Set Temperature__E-10南2,A/C Mode__E-10南2,A/C Fan Speed__E-10南2,A/C ON/OFF__E-10南2,A/C Set Temperature__E-11南3,A/C Mode__E-11南3,A/C Fan Speed__E-11南3,A/C ON/OFF__E-11南3,A/C Set Temperature__E-12南4,A/C Mode__E-12南4,A/C Fan Speed__E-12南4,A/C ON/OFF__E-12南4,A/C Set Temperature__E-13北1,A/C Mode__E-13北1,A/C Fan Speed__E-13北1,A/C ON/OFF__E-13北1,A/C Set Temperature__E-14北2,A/C Mode__E-14北2,A/C Fan Speed__E-14北2,A/C ON/OFF__E-14北2,A/C Set Temperature__E-15北3,A/C Mode__E-15北3,A/C Fan Speed__E-15北3,A/C ON/OFF__E-15北3,A/C Set Temperature__E-16北4,A/C Mode__E-16北4,A/C Fan Speed__E-16北4,A/C ON/OFF__E-16北4,A/C Set Temperature__E-17,A/C Mode__E-17,A/C Fan Speed__E-17,A/C ON/OFF__E-17,A/C Set Temperature__E-9南1,A/C Mode__E-9南1,A/C Fan Speed__E-9南1,A/C ON/OFF__E-9南1,A/C Set Temperature__F-18,A/C Mode__F-18,A/C Fan Speed__F-18,A/C ON/OFF__F-18,A/C Set Temperature__F-19,A/C Mode__F-19,A/C Fan Speed__F-19,A/C ON/OFF__F-19,A/C Set Temperature__F-20,A/C Mode__F-20,A/C Fan Speed__F-20,A/C ON/OFF__F-20,A/C Set Temperature__G-21,A/C Mode__G-21,A/C Fan Speed__G-21,A/C ON/OFF__G-21,A/C Set Temperature__G-22,A/C Mode__G-22,A/C Fan Speed__G-22,A/C ON/OFF__G-22,A/C Set Temperature__G-23,A/C Mode__G-23,A/C Fan Speed__G-23,A/C ON/OFF__G-23,A/C Set Temperature__G-24,A/C Mode__G-24,A/C Fan Speed__G-24,A/C ON/OFF__G-24,pred__total_kwh__41-1,pred__total_kwh__43-1,pred__total_kwh__43-2,pred__total_kwh__43-3,pred__total_kwh__43-4,pred__total_kwh__44-1,pred__total_kwh__44-2,pred__total_kwh__44-3,pred__total_kwh__44-4,pred__total_kwh__44-5,pred__total_kwh__44-6,pred__total_kwh__44-7,pred__total_kwh__44-8,pred__total_kwh__49-1,pred__total_kwh__49-2,pred__total_kwh__49-3,pred__total_kwh__49-4,pred__total_kwh__49-6,pred__total_kwh__49-7,pred__total_kwh__49-8,pred__total_kwh__49-9,pred__indoor_temp__A-25,pred__indoor_temp__A-26,pred__indoor_temp__D-1南1,pred__indoor_temp__D-2北1,pred__indoor_temp__D-3南2,pred__indoor_temp__D-4北2,pred__indoor_temp__D-5南1,pred__indoor_temp__D-6北1,pred__indoor_temp__D-7南2,pred__indoor_temp__D-8北2,pred__indoor_temp__E-10南2,pred__indoor_temp__E-11南3,pred__indoor_temp__E-12南4,pred__indoor_temp__E-13北1,pred__indoor_temp__E-14北2,pred__indoor_temp__E-15北3,pred__indoor_temp__E-16北4,pred__indoor_temp__E-17,pred__indoor_temp__E-9南1,pred__indoor_temp__F-18,pred__indoor_temp__F-19,pred__indoor_temp__F-20,pred__indoor_temp__G-21,pred__indoor_temp__G-22,pred__indoor_temp__G-23,pred__indoor_temp__G-24,reward,ret_so_far
2025-09-10 17:00:00,10,20.5,2,2,1,27,0,4,0,21.5,0,4,0,22.5,0,4,0,25,0,4,0,26.0,0,4,0,25,2,1,1,24.5,1,3,1,25.0,0,2,1,26.0,0,1,1,23,0,4,0,24.5,2,2,1,24.5,2,4,1,23.5,0,4,0,24.5,0,4,0,24.0,0,4,0,22.5,2,1,1,25.5,0,0,1,24,0,4,0,25,0,4,0,26,1,0,1,26.5,0,4,0,24.5,0,1,1,24.5,0,4,0,20.5,0,4,0,27,1,0,1,40208.5,21131.017578125,24918.19140625,1003.9791870117188,19127.9140625,5345.67822265625,10675.7841796875,6913.375,1746.2900390625,12405.248046875,5653.326171875,10189.02734375,3321.762939453125,8000.009765625,1605.21630859375,9048.8056640625,7588.140625,985.6923217773438,3083.31982421875,646.4315185546875,2586.8525390625,20.730222702026367,23.706533432006836,26.962465286254883,24.317943572998047,25.078462600708008,26.35258674621582,24.962081909179688,25.083024978637695,25.009252548217773,26.000144958496094,24.275379180908203,24.078275680541992,24.6409854888916,23.970001220703125,24.091909408569336,23.0021915435791,23.818038940429688,24.06952476501465,23.61395263671875,27.119226455688477,26.426977157592773,27.4539737701416,24.252382278442383,24.779918670654297,23.69565773010254,23.735332489013672,-1.858584289046458,-31.15301022164937
2025-09-10 18:00:00,11,20.5,2,2,1,27,0,4,0,21.5,0,4,0,22.5,0,4,0,24,0,4,0,25.5,0,4,0,25,2,2,1,24.5,1,3,1,24.5,0,2,1,26.0,0,1,1,23,0,4,0,24.5,2,2,1,24.0,0,2,1,24.0,0,4,0,24.5,0,4,0,23.5,0,4,0,22.5,2,1,1,25.5,0,4,0,24,0,4,0,25,0,4,0,26,1,0,1,26.5,0,4,0,24.5,0,1,1,24.5,0,4,0,20.5,0,4,0,27,1,0,1,41482.7265625,20908.94140625,24176.357421875,1022.5744018554688,20119.458984375,3404.944580078125,8386.0361328125,6400.93603515625,1746.2900390625,13603.1533203125,5755.23291015625,7603.142578125,3321.762939453125,8242.3955078125,3040.024658203125,4741.73828125,7219.48828125,1567.125732421875,3390.078125,647.12109375,2000.1773681640625,20.082199096679688,23.469480514526367,26.229869842529297,23.986553192138672,24.689931869506836,25.938785552978516,24.73676872253418,24.649505615234375,24.341922760009766,25.751291275024414,23.78494644165039,23.630537033081055,23.811904907226562,23.66820526123047,23.916841506958008,22.679351806640625,23.755260467529297,23.94906997680664,23.151079177856445,27.199600219726562,26.457592010498047,27.137897491455078,24.03093147277832,24.388256072998047,23.12763023376465,22.95505714416504,-1.8299370592962232,-32.982947280945595
2025-09-10 19:00:00,12,20.5,2,2,1,27,0,4,0,21.5,0,4,0,23.0,1,4,1,24,0,4,0,24.5,0,4,0,26,2,3,1,25.5,2,3,1,24.5,2,2,1,25.5,0,1,1,23,2,0,1,24.5,0,4,0,24.0,0,4,0,24.0,0,4,0,24.5,2,4,1,23.5,0,4,0,22.5,2,1,1,25.5,0,4,0,24,0,4,0,25,0,4,0,26,0,0,1,26.5,0,4,0,24.0,0,3,1,24.5,0,4,0,20.5,0,1,1,27,1,0,1,43185.6796875,21388.400390625,27008.76171875,1148.53955078125,17637.009765625,1085.4755859375,7615.10498046875,14648.490234375,1606.2174072265625,13922.5048828125,6396.23486328125,7260.09765625,3321.762939453125,11908.8095703125,1745.1024169921875,1663.442626953125,2004.3304443359375,1014.2445068359375,4577.22509765625,543.991943359375,800.3780517578125,20.24620819091797,23.352890014648438,26.065000534057617,23.804330825805664,24.22621726989746,25.411842346191406,25.30678367614746,25.664838790893555,24.847957611083984,25.60814666748047,23.785024642944336,22.631988525390625,22.618148803710938,23.47043228149414,24.943201065063477,22.552988052368164,23.90411949157715,23.627134323120117,23.71603775024414,27.236427307128906,26.576635360717773,27.081960678100586,24.019027709960938,23.945722579956055,23.605823516845703,23.429475784301758,-1.9123592845868582,-34.89530656553245
2025-09-10 20:00:00,13,20.5,2,2,1,27,0,4,0,22.0,0,4,0,23.0,1,4,1,24,0,4,0,24.5,0,4,0,26,2,3,1,26.0,2,3,1,24.5,2,2,1,25.5,0,1,1,23,2,0,1,24.5,0,4,0,24.0,0,4,0,24.0,0,4,0,24.5,2,4,1,23.5,0,4,0,22.5,2,1,1,25.5,0,4,0,24,0,4,0,25,0,4,0,26,0,0,1,26.5,0,4,0,24.0,0,3,1,24.5,0,4,0,20.5,0,1,1,27,1,0,1,42627.84375,21229.96875,26002.783203125,1148.53955078125,16912.302734375,2374.475341796875,7226.12109375,14569.5224609375,1606.2174072265625,13899.345703125,5583.7705078125,6870.9541015625,3321.762939453125,11912.6240234375,1734.052490234375,1659.63720703125,2688.1572265625,766.5150146484375,5411.88134765625,563.4190673828125,1096.677978515625,20.57301902770996,23.172304153442383,26.186870574951172,24.002782821655273,23.956279754638672,24.923355102539062,25.481428146362305,26.00954818725586,24.80100440979004,25.469213485717773,23.598636627197266,22.051837921142578,22.197694778442383,23.434123992919922,25.188169479370117,22.520095825195312,23.712316513061523,23.6715030670166,23.592201232910156,27.220672607421875,26.522323608398438,27.03443145751953,24.125356674194336,23.83819007873535,23.929004669189453,23.871627807617188,-1.916722996233085,-36.812029561765534
2025-09-10 21:00:00,14,20.5,2,2,1,27,0,4,0,23.0,0,4,0,23.0,1,4,1,24,0,4,0,24.5,0,4,0,26,2,3,1,26.0,2,3,1,24.5,2,2,1,25.5,0,1,1,23,2,0,1,24.5,0,4,0,24.0,0,4,0,24.0,0,4,0,24.5,2,4,1,23.5,0,4,0,22.5,2,1,1,25.5,0,4,0,24,0,4,0,25,0,4,0,26,0,0,1,26.5,0,4,0,24.0,0,3,1,24.5,0,4,0,20.5,0,1,1,27,1,0,1,43825.5078125,21061.119140625,24803.240234375,1148.53955078125,16833.8984375,2374.07373046875,7295.43994140625,14893.0615234375,1606.2174072265625,13804.1982421875,5680.2392578125,7070.9345703125,3321.762939453125,12837.2373046875,1734.052490234375,1659.63720703125,2660.64404296875,747.628173828125,5387.57373046875,590.8865966796875,973.7036743164062,20.979961395263672,23.153966903686523,26.37211036682129,24.453468322753906,24.13667106628418,24.563364028930664,25.559646606445312,26.345335006713867,24.88759422302246,25.367019653320312,23.456117630004883,22.010753631591797,22.16904067993164,23.506542205810547,25.53063201904297,22.38736343383789,23.5778751373291,23.63572883605957,23.611597061157227,27.14448356628418,26.664480209350586,27.194774627685547,24.160720825195312,23.835790634155273,24.071943283081055,23.834339141845703,-1.931512091516096,-38.74354165328163
2025-09-10 22:00:00,15,20.5,2,2,1,27,0,4,0,23.0,0,4,0,23.0,1,4,1,24,0,4,0,24.5,0,4,0,26,2,3,1,26.0,2,3,1,24.5,2,2,1,25.5,0,1,1,23,2,0,1,24.5,0,4,0,24.0,0,4,0,24.0,0,4,0,24.5,2,4,1,23.5,0,4,0,22.5,2,1,1,25.5,0,4,0,24,0,4,0,25,0,4,0,26,0,0,1,26.5,0,4,0,24.0,0,3,1,24.5,0,4,0,20.5,0,1,1,27,1,0,1,44321.5546875,19898.1328125,25813.640625,1148.53955078125,16919.97265625,3099.84375,8602.1162109375,14419.484375,1606.2174072265625,14133.0556640625,5930.0146484375,7760.12744140625,3321.762939453125,12862.041015625,1651.7532958984375,1808.877197265625,2595.04638671875,662.3087158203125,5282.02978515625,645.3297729492188,700.0338134765625,21.68875503540039,23.179630279541016,26.62238121032715,24.92618179321289,24.430866241455078,24.518152236938477,25.790374755859375,26.580514907836914,25.25557518005371,25.248035430908203,23.7418212890625,22.25218391418457,22.59259605407715,23.802169799804688,26.21050453186035,22.630205154418945,23.535417556762695,23.523666381835938,23.684873580932617,27.117368698120117,26.848217010498047,27.792509078979492,24.44954490661621,23.95246696472168,24.28690528869629,24.11910629272461,-2.0347861752676604,-40.778327828549294
2025-09-10 23:00:00,16,20.5,2,2,1,27,0,4,0,23.0,0,4,0,23.0,1,4,1,24,0,4,0,24.5,0,4,0,26,2,3,1,26.0,2,3,1,24.5,2,2,1,25.5,0,1,1,23,2,0,1,24.5,0,4,0,24.0,0,4,0,24.0,0,4,0,24.5,2,4,1,23.5,0,4,0,22.5,2,1,1,25.5,0,4,0,24,0,4,0,25,0,4,0,26,0,0,1,26.5,0,4,0,24.0,0,3,1,24.5,0,4,0,20.5,0,1,1,27,1,0,1,42017.69921875,18994.390625,24138.5625,1148.53955078125,18803.04296875,2717.83935546875,9000.6123046875,14207.8115234375,1606.2174072265625,14387.9462890625,6145.08837890625,8090.6435546875,3321.762939453125,11831.8408203125,1620.2158203125,1808.877197265625,2595.04638671875,775.4842529296875,5397.60986328125,645.3297729492188,760.1797485351562,22.192508697509766,23.269290924072266,26.886178970336914,25.342731475830078,24.70345687866211,24.87547492980957,25.972322463989258,26.70733642578125,26.027395248413086,25.6650447845459,24.265052795410156,22.845027923583984,23.485307693481445,24.324581146240234,26.428247451782227,23.049911499023438,23.865589141845703,23.573774337768555,23.84096336364746,27.122852325439453,27.077877044677734,28.31918716430664,24.50990867614746,24.103694915771484,24.900371551513672,24.719070434570312,-2.1213094431200044,-42.8996372716693
2025-09-11 00:00:00,17,20.5,2,2,1,27,0,4,0,23.0,0,4,0,23.0,1,4,1,24,0,4,0,24.5,0,4,0,26,2,3,1,26.0,2,3,1,24.5,2,2,1,25.5,0,1,1,23,2,0,1,24.5,0,4,0,24.0,0,4,0,24.0,0,4,0,24.5,2,4,1,23.5,0,4,0,22.5,2,1,1,25.5,0,4,0,24,0,4,0,25,0,4,0,26,0,0,1,26.5,0,4,0,24.0,0,3,1,24.5,0,4,0,20.5,0,1,1,27,1,0,1,45913.625,24228.982421875,27070.21875,1148.53955078125,19822.134765625,3413.59619140625,10634.1279296875,16563.427734375,1606.2174072265625,13922.2783203125,6170.81005859375,8353.1728515625,3321.762939453125,12957.05859375,1899.7744140625,1659.63720703125,2462.199951171875,923.2495727539062,5679.32568359375,487.10650634765625,964.6890258789062,23.0367374420166,23.589645385742188,28.573928833007812,26.17897605895996,26.11017608642578,25.927364349365234,26.351232528686523,26.619129180908203,26.35866928100586,26.875267028808594,25.907772064208984,24.02922248840332,24.58409881591797,25.32600212097168,26.674379348754883,24.6702823638916,24.499460220336914,23.782451629638672,24.83245277404785,27.63947296142578,27.334409713745117,28.826183319091797,24.813026428222656,24.49966812133789,25.99010467529297,25.48920440673828,-2.5917486063314907,-45.49138587800079
2025-09-11 01:00:00,18,20.5,2,2,1,27,0,4,0,23.0,0,4,0,23.0,1,4,1,24,0,4,0,24.5,0,4,0,26,2,3,1,26.0,2,3,1,24.5,2,2,1,25.5,0,1,1,23,2,0,1,24.5,0,4,0,24.0,0,4,0,24.0,0,4,0,24.5,2,4,1,23.5,0,4,0,22.5,2,1,1,25.5,0,4,0,24,0,4,0,25,0,4,0,26,0,0,1,26.5,0,4,0,24.0,0,3,1,24.5,0,4,0,20.5,0,1,1,27,1,0,1,46132.7578125,26193.04296875,26941.978515625,1148.53955078125,22789.330078125,3884.69580078125,10757.548828125,18115.603515625,1606.2174072265625,15038.3583984375,5849.0224609375,8074.8076171875,3321.762939453125,13005.123046875,1899.7744140625,1368.6134033203125,2462.199951171875,1132.03076171875,5496.7705078125,487.10650634765625,1312.7391357421875,23.972646713256836,23.840070724487305,29.921371459960938,26.85488510131836,27.6252498626709,26.727102279663086,26.466276168823242,26.661367416381836,26.714920043945312,27.56822967529297,26.72726821899414,24.975317001342773,25.577850341796875,26.016145706176758,27.146631240844727,25.848388671875,25.01302719116211,24.301546096801758,26.235736846923828,27.775991439819336,27.94202995300293,29.34930419921875,25.254135131835938,24.75663185119629,26.309192657470703,26.00986671447754,-3.0666869185647205,-48.55807279656551
2025-09-11 02:00:00,19,20.5,2,2,1,27,0,4,0,23.0,0,4,0,23.0,1,4,1,24,0,4,0,24.5,0,4,0,26,2,3,1,26.0,2,3,1,24.5,2,2,1,25.5,0,1,1,23,2,0,1,24.5,0,4,0,24.0,0,4,0,24.0,0,4,0,24.5,2,4,1,23.5,0,4,0,22.5,2,1,1,25.5,0,4,0,24,0,4,0,25,0,4,0,26,0,0,1,26.5,0,4,0,24.0,0,3,1,24.5,0,4,0,20.5,0,1,1,27,1,0,1,42561.91015625,23640.7890625,27388.0,1085.0162353515625,23525.673828125,4364.44873046875,10174.6982421875,18379.248046875,1606.2174072265625,13982.173828125,4829.60595703125,8352.6591796875,3321.762939453125,12152.8642578125,2149.0439453125,1235.1510009765625,2462.199951171875,1600.9061279296875,5360.65966796875,717.4788208007812,977.39453125,24.48818588256836,24.27211570739746,30.93572235107422,27.60811996459961,28.53568458557129,27.56497573852539,26.59709358215332,26.602346420288086,26.94838523864746,27.98285675048828,27.552032470703125,26.000652313232422,26.69133949279785,27.13772201538086,27.509319305419922,26.716861724853516,25.645366668701172,25.065771102905273,27.034475326538086,27.885072708129883,27.888721466064453,29.766557693481445,25.833175659179688,25.178987503051758,26.899852752685547,26.47298240661621,-3.4249183462910286,-51.98299114285654
2025-09-11 03:00:00,20,20.5,2,2,1,27,0,4,0,23.0,0,4,0,23.0,1,4,1,24,0,4,0,24.5,0,4,0,26,2,3,1,26.0,2,3,1,24.5,2,2,1,25.5,0,1,1,23,2,0,1,24.5,0,4,0,24.0,0,4,0,24.0,0,4,0,24.5,2,4,1,23.5,0,4,0,22.5,2,1,1,25.5,0,4,0,24,0,4,0,25,0,4,0,26,0,0,1,26.5,0,4,0,24.0,0,3,1,24.5,0,4,0,20.5,0,1,1,27,1,0,1,43416.00390625,23883.7734375,26180.490234375,1090.028076171875,23028.146484375,4348.75634765625,10620.5146484375,17788.9765625,1606.2174072265625,12510.7470703125,5300.4365234375,9088.052734375,3321.762939453125,11974.84375,2261.7841796875,1229.2974853515625,2462.199951171875,1685.036865234375,4561.72607421875,606.1079711914062,1195.180419921875,24.900917053222656,24.92866325378418,32.58034896850586,28.134790420532227,29.317291259765625,28.285972595214844,26.425596237182617,26.715360641479492,27.275081634521484,28.017498016357422,28.0701847076416,27.261552810668945,27.990962982177734,27.969650268554688,27.84396743774414,27.538028717041016,25.97869873046875,25.406471252441406,27.62607192993164,28.035898208618164,27.784122467041016,29.789613723754883,26.021472930908203,25.87070083618164,27.07434844970703,26.71759033203125,-3.71247140584393,-55.69546254870047
2025-09-11 04:00:00,21,20.5,2,2,1,27,0,4,0,23.0,0,4,0,23.0,1,4,1,24,0,4,0,24.5,0,4,0,26,2,3,1,26.0,2,3,1,24.5,2,2,1,25.5,0,1,1,23,2,0,1,24.5,0,4,0,24.0,0,4,0,24.0,0,4,0,24.5,2,4,1,23.5,0,4,0,22.5,2,1,1,25.5,0,4,0,24,0,4,0,25,0,4,0,26,0,0,1,26.5,0,4,0,24.0,0,3,1,24.5,0,4,0,20.5,0,1,1,27,1,0,1,43244.9140625,24074.59375,25775.30078125,1090.028076171875,22366.681640625,4666.58984375,9757.2353515625,17948.978515625,1780.655029296875,11725.3994140625,4917.76416015625,8630.9267578125,3321.762939453125,12478.572265625,2261.7841796875,1229.2974853515625,2581.8212890625,1814.6336669921875,4683.154296875,712.9705200195312,1039.3494873046875,25.18427848815918,25.393613815307617,33.44087600708008,28.31311798095703,29.872468948364258,28.672388076782227,26.285327911376953,26.62650489807129,27.677576065063477,28.177656173706055,28.36525535583496,27.793106079101562,28.803537368774414,28.569528579711914,28.154865264892578,28.073389053344727,26.30209732055664,25.85228729248047,27.931589126586914,28.213823318481445,27.710941314697266,29.726369857788086,26.300216674804688,26.218461990356445,26.810745239257812,26.669557571411133,-3.8595038942915103,-59.55496644299198
2025-09-11 05:00:00,22,20.5,2,2,1,27,0,4,0,23.0,0,4,0,23.0,1,4,1,24,0,4,0,24.5,0,4,0,26,2,3,1,26.0,2,3,1,24.5,2,2,1,25.5,0,1,1,23,2,0,1,24.5,0,4,0,24.0,0,4,0,24.0,0,4,0,24.5,2,4,1,23.5,0,4,0,22.5,2,1,1,25.5,0,4,0,24,0,4,0,25,0,4,0,26,0,0,1,26.5,0,4,0,24.0,0,3,1,24.5,0,4,0,20.5,0,1,1,27,1,0,1,43751.25390625,23176.564453125,25790.998046875,1090.028076171875,21764.33203125,4861.25244140625,9249.7529296875,16667.716796875,1780.655029296875,12715.6337890625,5039.20751953125,8881.9697265625,3321.762939453125,12675.2109375,2261.7841796875,1227.3323974609375,2663.05859375,1724.2947998046875,4675.47705078125,843.3776245117188,1131.0430908203125,25.28789520263672,25.667387008666992,34.17293167114258,28.3496150970459,30.413192749023438,29.204814910888672,26.19869041442871,26.570480346679688,27.8535099029541,28.2739315032959,28.540618896484375,27.839019775390625,29.050067901611328,28.658281326293945,28.6821231842041,28.392192840576172,26.268299102783203,25.972278594970703,28.021717071533203,28.29503059387207,27.652650833129883,29.61273956298828,26.30935287475586,26.920433044433594,26.364402770996094,26.54922103881836,-3.934278981947174,-63.489245424939156
2025-09-11 06:00:00,23,20.5,2,2,1,27,0,4,0,23.0,0,4,0,23.0,1,4,1,24,0,4,0,24.5,0,4,0,26,2,3,1,26.0,2,3,1,24.5,2,2,1,25.5,0,1,1,23,2,0,1,24.5,0,4,0,24.0,0,4,0,24.0,0,4,0,24.5,2,4,1,23.5,0,4,0,22.5,2,1,1,25.5,0,4,0,24,0,4,0,25,0,4,0,26,0,0,1,26.5,0,4,0,24.0,0,3,1,24.5,0,4,0,20.5,0,1,1,27,1,0,1,44851.15625,21210.572265625,24680.70703125,1093.880126953125,21861.6796875,5375.84814453125,9645.6708984375,16118.953125,1780.655029296875,12430.7841796875,4992.2783203125,8820.7236328125,3321.762939453125,12369.546875,2261.7841796875,1133.8560791015625,2663.05859375,1618.35205078125,4568.9892578125,930.4446411132812,1170.2447509765625,25.002559661865234,25.72239875793457,33.92870330810547,27.830726623535156,29.870365142822266,29.30400276184082,26.067424774169922,26.411176681518555,27.778545379638672,28.254375457763672,28.382274627685547,27.657548904418945,28.816608428955078,28.550098419189453,28.427080154418945,27.972198486328125,25.78542709350586,26.178468704223633,27.770282745361328,28.291357040405273,27.691268920898438,29.424285888671875,26.368953704833984,26.53437042236328,25.81428337097168,26.167734146118164,-3.8402201391185424,-67.3294655640577
